7892	0.495486	1.175664	2
18904	3.667123	1.583573	2
39535	7.487387	1.496755	3
43428	4.167378	0.677808	1
6064	10.042982	1.238138	3
11204	6.029260	0.460474	2
0	7.505284	0.763244	2
8210	4.876320	1.130978	2
12847	0.858669	0.248255	2
15121	8.287775	1.008127	2
57333	0.997806	0.784777	1
9165	5.632029	0.460086	2
78492	7.124400	0.580706	1
8165	5.238421	1.538963	2
24650	13.482703	0.953335	3
11772	2.486886	0.574962	2
64198	9.758797	1.548172	1
39831	8.573328	1.606418	3
48117	8.075092	0.142474	3
24932	9.558579	1.586078	3
19845	3.321379	1.323748	2
8938	0.000000	1.573510	2
51874	2.958363	0.299696	1
66433	6.472990	0.677632	1
6302	2.645367	0.170189	2
12699	0.424297	1.342657	2
47833	7.505799	0.314326	3
17585	3.416586	1.320992	2
39335	8.105846	1.444792	3
25997	8.200311	0.580232	3
70281	3.567906	0.881747	1
15923	2.314847	1.451730	2
80140	16.424448	1.124843	1
34935	9.399144	1.649275	3
9388	4.383120	1.505354	2
34998	3.207937	0.427461	1
22459	2.950766	0.934622	1
4929	3.945691	0.226245	2
77356	10.966603	0.118419	1
38507	12.687617	0.191892	3
53374	5.537251	0.883847	3
4774	2.148401	1.211237	2
40976	8.851522	0.810020	3
0	7.393366	0.821779	2
38903	11.678230	0.184905	3
37954	9.571629	1.661608	3
10565	6.848551	0.168874	2
66238	13.560149	0.348534	1
41438	11.712595	0.430240	3
10186	0.165366	0.383001	2
37506	8.463976	1.290836	3
67823	7.393997	0.755991	1
5947	5.777948	0.964236	2
59534	10.890881	0.526421	3
47531	5.218915	0.369877	3
4325	1.072522	1.046691	2
49840	7.987112	0.982092	3
30398	3.149591	0.251154	1
38071	7.515860	1.211838	3
25756	7.265554	1.087536	3
10503	0.000000	0.782009	2
74700	18.996011	0.569730	1
44494	12.281508	0.873268	3
21160	3.992909	1.639243	2
19896	8.463045	0.001402	3
67701	8.024808	1.491262	1
34450	5.394388	1.307211	1
